machine_id,timestamp,cpu_util_percent,mem_util_percent,disk_io_percent,net_in,net_out,col_7,col_8
m_1965,2025-07-18 20:48:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 20:49:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 20:51:38.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 20:51:48.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 20:52:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 20:55:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 20:56:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 20:58:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 20:59:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:00:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:00:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:02:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:03:48.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:05:38.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:08:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:09:38.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:11:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:11:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:13:48.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:13:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:15:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:16:48.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:17:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:18:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:19:38.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:20:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:21:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:21:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:23:38.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 21:24:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 22:55:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 22:55:48.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:05:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:05:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:06:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:09:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:11:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:11:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:12:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:13:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:13:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:18:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:20:48.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:22:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:24:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:24:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:25:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:25:48.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:26:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:26:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:27:18.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:27:38.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:29:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-18 23:30:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-19 00:13:38.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-19 00:16:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-19 00:18:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-19 00:18:58.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-19 00:22:08.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-19 00:23:48.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-19 00:27:28.678706,0,1,,,0.0,0.0,0
m_1965,2025-07-19 00:35:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:36:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:38:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:42:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:43:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:44:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:46:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:48:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:50:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:50:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:51:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:54:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:55:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:56:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 00:56:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:00:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:00:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:01:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:03:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:03:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:07:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:07:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:08:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:10:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:11:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:12:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:13:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:13:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:14:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:15:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:16:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:16:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:16:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:16:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:17:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:18:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:18:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:21:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:22:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:23:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:26:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:27:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:28:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:29:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 01:34:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:08:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:10:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:11:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:13:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:17:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:20:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:22:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:24:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:28:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:28:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:31:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:32:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:38:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:39:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:42:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:42:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:43:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:46:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:48:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:49:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:54:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:55:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:58:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:59:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 03:59:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:00:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:01:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:03:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:04:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:05:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:05:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:07:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:11:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:12:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:14:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:15:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:16:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:18:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:18:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:22:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:22:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:23:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:25:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:26:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:30:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:31:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:32:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:34:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:35:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:37:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:37:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:41:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:44:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:46:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:46:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:46:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:47:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:50:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:51:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:56:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:57:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:58:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:58:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 04:59:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 05:00:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 05:00:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:05:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:06:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:06:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:06:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:10:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:10:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:11:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:14:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:15:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:19:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:19:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:20:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:23:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:27:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:27:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:27:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:34:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:35:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:36:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:36:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:36:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 07:38:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:46:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:48:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:52:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:52:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:53:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:53:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:54:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:55:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:55:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:56:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 08:58:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 09:00:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 09:00:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 09:02:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 09:03:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 09:06:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 09:09:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 09:09:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 09:12:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:46:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:47:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:48:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:50:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:50:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:50:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:51:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:54:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:55:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 10:56:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:00:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:00:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:02:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:08:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:10:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:11:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:13:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:14:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:15:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:17:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:18:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:19:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:20:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:20:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:21:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:23:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:25:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:28:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:29:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:30:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:31:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:32:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:33:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:33:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:34:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:34:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:35:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:38:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:39:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:40:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:41:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:41:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:42:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:42:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:43:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:43:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:43:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:52:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:52:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:55:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:57:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:57:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 11:59:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:02:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:05:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:07:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:07:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:09:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:09:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:13:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:15:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:17:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:17:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:18:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:18:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:19:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:20:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:21:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:22:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:23:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:25:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:25:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:30:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:31:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:35:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:35:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:38:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:38:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:39:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:45:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:46:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:48:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:49:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:52:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:52:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:53:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:58:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 12:59:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:00:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:02:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:08:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:11:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:12:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:12:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:14:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:16:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:16:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:18:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:20:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:23:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:24:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:24:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:25:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:26:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:27:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:28:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:32:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:32:58.678706,1,2,,,0.0,0.0,0
m_1965,2025-07-19 13:33:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:33:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:34:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:35:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:36:58.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:39:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:43:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:45:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:50:18.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:52:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:55:38.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:55:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:56:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 13:59:28.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 14:00:48.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 14:06:08.678706,0,2,,,0.0,0.0,0
m_1965,2025-07-19 14:07:28.678706,0,2,,,0.0,0.0,0
